0.12946428571428573,0,0.125,0.13333333333333333,0.8433686755952381,1.6895275297619048,0
0.004464285714285714,0,0.21875,0.16666666666666666,0.8433686755952381,1.6895275297619048,0
0.0,0,0.28125,0.2,0.8433686755952381,1.6895275297619048,0
0.013392857142857142,0,0.15625,0.16666666666666666,0.8433686755952381,1.6895275297619048,0
0.13839285714285715,0,0.03125,0.13333333333333333,0.8433686755952381,1.6895275297619048,0
0.14285714285714285,0,0.0,0.13333333333333333,0.8433686755952381,1.6895275297619048,0
0.14285714285714285,0,0.03125,0.13333333333333333,0.8433686755952381,1.6895275297619048,0
0.12946428571428573,0,0.125,0.13333333333333333,0.8433686755952381,1.6895275297619048,0
0.004464285714285714,0,0.21875,0.16666666666666666,0.8433686755952381,1.6895275297619048,0
0.0,0,0.28125,0.2,0.8433686755952381,1.6895275297619048,0
0.013392857142857142,0,0.15625,0.16666666666666666,0.8461588541666667,1.6895275297619048,0
0.0,0,0.28125,0.16666666666666666,0.8461588541666667,1.6895275297619048,0
0.13392857142857142,0,0.0625,0.13333333333333333,0.8461588541666667,1.6895275297619048,0
0.13392857142857142,0,0.0625,0.13333333333333333,0.8461588541666667,1.6895275297619048,0
0.12946428571428573,0,0.09375,0.13333333333333333,0.8461588541666667,1.6895275297619048,0
0.008928571428571428,0,0.25,0.16666666666666666,0.8461588541666667,1.6895275297619048,0
0.13839285714285715,0,0.03125,0.13333333333333333,0.8461588541666667,1.6895275297619048,0
0.14732142857142858,0,0.0,0.13333333333333333,0.8461588541666667,1.6895275297619048,0
0.022321428571428572,0,0.125,0.16666666666666666,0.8461588541666667,1.6895275297619048,0
0.013392857142857142,0,0.15625,0.16666666666666666,0.8461588541666667,1.6895275297619048,0
